"Id","AdviceUnitId","Name","Name_Length","Notes","Notes_Length","IsVisibleToClient","CreatedUTCDateTime","LastModifiedUTCDateTime","RiskLevelId","RiskLevelNotes","RiskLevelNotes_Length","RiskLevelLastModifiedUTCDateTime","RiskLevelBusinessProcessInstanceId","RiskLevelUpdatedByStaffId","SustainabilityLevelId","SustainabilityLevelNotes","SustainabilityLevelNotes_Length","SustainabilityLevelLastModifiedUTCDateTime","SustainabilityLevelBusinessProcessInstanceId","SustainabilityLevelUpdatedByStaffId","ObjectiveNotes","ObjectiveNotes_Length","ObjectiveLastModifiedUTCDateTime","ObjectiveBusinessProcessInstanceId","ObjectiveUpdatedByStaffId","MinimumThresholdAmount","MinimumThresholdCurrencyId","MinimumThresholdLastModifiedUTCDateTime","MinimumThresholdBusinessProcessInstanceId","MinimumThresholdUpdatedByStaffId"
"691e6368-3f42-4088-b542-ac33ac340ac2","5886b4c0-4b0f-413c-94e2-af8d68cf00cf","1ZuzzrUYaXsO4zKfMWowB014+Qbc0iPBmzh6FzOf4C4=","50","NULL","NULL","True","2025-08-04T00:17:10","2025-08-04T00:17:24","3","NULL","NULL","2025-08-04T00:17:10","NULL","ec0181b2-3d68-4dbe-ae4b-4880382e5b3c","NULL","NULL","NULL","NULL","NULL","NULL","phSoeYmkp15Gewi1jOwbBqFIpeJ5uOhMLNFZF31DitM=","11","2025-08-04T00:17:10","NULL","ec0181b2-3d68-4dbe-ae4b-4880382e5b3c","1.0000","1","2025-08-04T00:17:10","NULL","ec0181b2-3d68-4dbe-ae4b-4880382e5b3c"
"5c7bdd8d-08f4-451a-be81-5f62f8fafb24","8883f1b6-c898-4ab4-9b1c-f451cc05fa20","+tnJCcyBGvw8KvXaHZWrFHr9V3U8fDK0HqTIBPvW8+8=","94","NULL","NULL","True","2025-08-04T22:18:52","2025-08-04T22:18:52","3","NULL","NULL","2025-08-04T22:18:52","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","1","NULL","NULL","2025-08-04T22:18:52","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","Kghm/yjq5YfKcXqqu8JAcWTD+CQgYtIMt1zpSwL+o3k=","37","2025-08-04T22:18:52","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","1.0000","1","2025-08-04T22:18:52","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3"
"302cf215-0064-4cc5-8705-9b4e58634167","6ee2e459-63db-4553-acc8-1219db0e45e0","1ZuzzrUYaXsO4zKfMWowB014+Qbc0iPBmzh6FzOf4C4=","50","NULL","NULL","True","2025-08-04T22:54:27","2025-08-04T22:54:32","6","NULL","NULL","2025-08-04T22:54:27","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","1","NULL","NULL","2025-08-04T22:54:27","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","Kghm/yjq5YfKcXqqu8JAcWTD+CQgYtIMt1zpSwL+o3k=","37","2025-08-04T22:54:27","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","1.0000","1","2025-08-04T22:54:27","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3"
"e7c25033-bffb-4032-9970-0533cf707ab6","46345742-1c84-4a71-b498-1a1e9bafa9f3","+cUphMQ/D8HSt5q/Awqj0idBqvxCbzxnYX7xsptSr+E=","26","c/dYE6XDYZfGkRIc42jNp2SYUIlLsXToK+M+D3R1CwE=","18","False","2025-07-29T18:57:31","2025-08-04T18:57:28","5","PvPbSfbLIPHZN9eGOuAg+HrOS2hKpPXe+chOGgZ8WRc=","18","2025-07-29T18:57:31","NULL","ad26329b-39a4-46f3-8cae-32973793cca0","3","JCTpbO0GVQzaH/Y1s5wWOMEU58nf4WoIfVA4XJRVRPk=","29","2025-07-29T18:57:31","NULL","ad26329b-39a4-46f3-8cae-32973793cca0","NULL","NULL","NULL","NULL","NULL","220.0000","1","2025-08-04T18:57:12","NULL","ad26329b-39a4-46f3-8cae-32973793cca0"
"39e4d086-9a80-40d5-ae84-16c0f204166b","13831024-76bd-4bb3-8d1a-b1b7197e5e65","1ZuzzrUYaXsO4zKfMWowB014+Qbc0iPBmzh6FzOf4C4=","50","NULL","NULL","True","2025-08-04T22:00:53","2025-08-04T22:00:53","1","NULL","NULL","2025-08-04T22:00:53","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","2","NULL","NULL","2025-08-04T22:00:53","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","Kghm/yjq5YfKcXqqu8JAcWTD+CQgYtIMt1zpSwL+o3k=","37","2025-08-04T22:00:53","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","1.0000","1","2025-08-04T22:00:53","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3"
"f6bfac57-4a91-4f95-b150-6f8c63837e90","e74d314a-bde3-4f99-bf7a-b2918443d1d3","+tnJCcyBGvw8KvXaHZWrFHr9V3U8fDK0HqTIBPvW8+8=","94","NULL","NULL","True","2025-08-04T00:31:01","2025-08-04T00:31:09","2","NULL","NULL","2025-08-04T00:31:01","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","1","NULL","NULL","2025-08-04T00:31:01","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","Kghm/yjq5YfKcXqqu8JAcWTD+CQgYtIMt1zpSwL+o3k=","37","2025-08-04T00:31:01","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","1.0000","1","2025-08-04T00:31:01","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3"
"85851b2f-e2b8-4e15-837b-7737ac015c30","f3892a3b-454a-425d-8fa8-b48db17f18fb","+tnJCcyBGvw8KvXaHZWrFHr9V3U8fDK0HqTIBPvW8+8=","94","NULL","NULL","True","2025-08-04T21:30:50","2025-08-04T21:30:50","5","NULL","NULL","2025-08-04T21:30:50","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","1","NULL","NULL","2025-08-04T21:30:50","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","Kghm/yjq5YfKcXqqu8JAcWTD+CQgYtIMt1zpSwL+o3k=","37","2025-08-04T21:30:50","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","1.0000","1","2025-08-04T21:30:50","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3"
"aa7b81ef-86ff-4186-972f-325cc3ed1350","879daa66-7c12-43d8-937b-b81bf81ace5e","+tnJCcyBGvw8KvXaHZWrFHr9V3U8fDK0HqTIBPvW8+8=","94","NULL","NULL","True","2025-08-04T22:10:03","2025-08-04T22:10:03","5","NULL","NULL","2025-08-04T22:10:03","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","4","NULL","NULL","2025-08-04T22:10:03","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","Kghm/yjq5YfKcXqqu8JAcWTD+CQgYtIMt1zpSwL+o3k=","37","2025-08-04T22:10:03","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","1.0000","1","2025-08-04T22:10:03","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3"
"5a3d92f6-ebc8-4a26-854b-18cb44f6db2f","5eef5a97-a23e-4450-9e78-f68d26614510","n/3Kzs5UCsknVQFTGsXuj3xtR38EqIp8H54G44EG5Zc=","14","NULL","NULL","False","2025-08-04T20:28:30","2025-08-04T20:28:30","7","KqVGbxi39Wa2G2Wvy19EYXpKeNHoJwFucQ+T3oKxq5Y=","44","2025-08-04T20:28:30","d249fcde-e9b4-4188-99dc-a393117e94b5","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"94749148-982c-418c-b7a6-5fd3be9e3ddb","e4a9847a-d187-4cc0-929b-f724f99252a9","1ZuzzrUYaXsO4zKfMWowB014+Qbc0iPBmzh6FzOf4C4=","50","NULL","NULL","True","2025-08-04T22:44:00","2025-08-04T22:44:00","3","NULL","NULL","2025-08-04T22:44:00","NULL","ec0181b2-3d68-4dbe-ae4b-4880382e5b3c","NULL","NULL","NULL","NULL","NULL","NULL","phSoeYmkp15Gewi1jOwbBqFIpeJ5uOhMLNFZF31DitM=","11","2025-08-04T22:44:00","NULL","ec0181b2-3d68-4dbe-ae4b-4880382e5b3c","1.0000","1","2025-08-04T22:44:00","NULL","ec0181b2-3d68-4dbe-ae4b-4880382e5b3c"
"f50abb5c-8bda-40a0-9e5b-bbe84a64136f","2f91b9e7-79c1-4ee4-9b23-f9c919e97fed","1ZuzzrUYaXsO4zKfMWowB014+Qbc0iPBmzh6FzOf4C4=","50","NULL","NULL","True","2025-08-04T00:15:52","2025-08-04T00:15:52","3","NULL","NULL","2025-08-04T00:15:52","NULL","ec0181b2-3d68-4dbe-ae4b-4880382e5b3c","NULL","NULL","NULL","NULL","NULL","NULL","phSoeYmkp15Gewi1jOwbBqFIpeJ5uOhMLNFZF31DitM=","11","2025-08-04T00:15:52","NULL","ec0181b2-3d68-4dbe-ae4b-4880382e5b3c","1.0000","1","2025-08-04T00:15:52","NULL","ec0181b2-3d68-4dbe-ae4b-4880382e5b3c"
"9a50c98a-e33a-4844-b7eb-ae70815fa1b4","b786695b-037a-46b5-a1e1-fc4072911c85","+tnJCcyBGvw8KvXaHZWrFHr9V3U8fDK0HqTIBPvW8+8=","94","NULL","NULL","True","2025-08-04T23:01:14","2025-08-04T23:01:14","1","NULL","NULL","2025-08-04T23:01:14","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","3","NULL","NULL","2025-08-04T23:01:14","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","Kghm/yjq5YfKcXqqu8JAcWTD+CQgYtIMt1zpSwL+o3k=","37","2025-08-04T23:01:14","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","1.0000","1","2025-08-04T23:01:14","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3"
"5b0c9633-b517-4973-91c2-c382e243697c","157dee87-a19e-4335-90d0-07755d59e8ad","+tnJCcyBGvw8KvXaHZWrFHr9V3U8fDK0HqTIBPvW8+8=","94","NULL","NULL","True","2025-08-04T22:09:02","2025-08-04T22:09:02","7","NULL","NULL","2025-08-04T22:09:02","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","1","NULL","NULL","2025-08-04T22:09:02","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","Kghm/yjq5YfKcXqqu8JAcWTD+CQgYtIMt1zpSwL+o3k=","37","2025-08-04T22:09:02","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","1.0000","1","2025-08-04T22:09:02","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3"
"4e7738f5-206e-401c-8792-bc329410471e","85558f2f-a6ae-4aca-b8d6-080aa091b181","CmqtIt+IKufN5OUnovbNaHdEhF464yqFm4ksEktF6dw=","24","0qBaEeomiq9xoi/dSmcHb0KKQNTcE/5LxCsWS3yDVYw=","19","True","2025-07-03T19:40:27","2025-08-04T16:38:39","1","AYqDrLsG89rezOgYLYn07TNoN3cBYXZj+35jtqk4YT4=","20","2025-07-03T19:40:27","8c470e54-e12f-44e4-a602-c337f75841e6","2b73508a-ef15-4347-bf13-715a6dd8cca1","1","AYqDrLsG89rezOgYLYn07TNoN3cBYXZj+35jtqk4YT4=","20","2025-07-03T19:40:27","c30c63fe-3b86-416b-9f51-c692475eb2fd","2b73508a-ef15-4347-bf13-715a6dd8cca1","VRPni3S/DNI8hz55ciKIjN4k043NI2fS5K8+0i6oIWc=","40","2025-07-03T19:40:27","5981f230-24fa-4262-86a7-efe6bf322faf","2b73508a-ef15-4347-bf13-715a6dd8cca1","10000.0000","1","2025-08-04T16:38:39","9103d64c-4ccb-4c20-b0b2-0871a60b36e0","2b73508a-ef15-4347-bf13-715a6dd8cca1"
"622fdaaf-04ed-46f9-b6e6-1bf89c71d994","9a6fcbb8-64e3-4c39-a293-12fff45b9d99","1ZuzzrUYaXsO4zKfMWowB014+Qbc0iPBmzh6FzOf4C4=","50","NULL","NULL","True","2025-08-04T00:18:41","2025-08-04T00:18:41","3","NULL","NULL","2025-08-04T00:18:41","NULL","ec0181b2-3d68-4dbe-ae4b-4880382e5b3c","NULL","NULL","NULL","NULL","NULL","NULL","phSoeYmkp15Gewi1jOwbBqFIpeJ5uOhMLNFZF31DitM=","11","2025-08-04T00:18:41","NULL","ec0181b2-3d68-4dbe-ae4b-4880382e5b3c","1.0000","1","2025-08-04T00:18:41","NULL","ec0181b2-3d68-4dbe-ae4b-4880382e5b3c"
"32d96815-3290-4d2c-bf86-4426e9248df6","29eb3471-ea9b-4f0d-804d-1f420225e7eb","aAusuDVRM1P+Tlv5ifkLjvlIsuuNYID3MJYhgzDy0A4=","26","c/dYE6XDYZfGkRIc42jNp2SYUIlLsXToK+M+D3R1CwE=","18","False","2025-07-29T18:57:42","2025-08-04T18:57:28","8","PvPbSfbLIPHZN9eGOuAg+HrOS2hKpPXe+chOGgZ8WRc=","18","2025-07-29T18:57:42","NULL","ad26329b-39a4-46f3-8cae-32973793cca0","1","JCTpbO0GVQzaH/Y1s5wWOMEU58nf4WoIfVA4XJRVRPk=","29","2025-07-29T18:57:42","NULL","ad26329b-39a4-46f3-8cae-32973793cca0","NULL","NULL","NULL","NULL","NULL","125.0000","1","2025-08-04T18:57:22","NULL","ad26329b-39a4-46f3-8cae-32973793cca0"
"a8b0d243-5dd4-4ffc-b420-5b24fab68085","df1f474e-1b3e-4b74-b10d-1fd7c72a7efd","+tnJCcyBGvw8KvXaHZWrFHr9V3U8fDK0HqTIBPvW8+8=","94","NULL","NULL","True","2025-08-04T21:54:34","2025-08-04T21:54:34","2","NULL","NULL","2025-08-04T21:54:34","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","2","NULL","NULL","2025-08-04T21:54:34","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","Kghm/yjq5YfKcXqqu8JAcWTD+CQgYtIMt1zpSwL+o3k=","37","2025-08-04T21:54:34","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","1.0000","1","2025-08-04T21:54:34","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3"
"1c3f8c3c-f898-4879-9168-07ca2e7a4d9b","32e90d4b-5d39-49b8-9726-39b877cdb72d","Vj9eEdDbtC/5awdatJq8Pk0iJeYkJX/KL81T//AKrDA=","13","NULL","NULL","False","2024-04-02T08:03:39","2025-08-04T22:22:58","7","KqVGbxi39Wa2G2Wvy19EYXpKeNHoJwFucQ+T3oKxq5Y=","44","2025-08-04T22:22:58","4b93ad34-1db2-4a31-bb89-4b931ad72743","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","4","NULL","NULL","2025-08-04T20:50:09","025ec0ef-bb78-430d-af65-916637a48521","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","lz8jHq4ufpBFxpU7VG2iYzIJoDrC1K6lJJcQc2l/mEA=","44","2025-08-04T20:51:41","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","281.4100","1","2025-08-04T22:22:58","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3"
"8bb17d8a-cda3-4317-9642-806e20150ea2","0bab7575-88e5-43d5-a3e7-7631413cf8fb","1ZuzzrUYaXsO4zKfMWowB014+Qbc0iPBmzh6FzOf4C4=","50","NULL","NULL","True","2025-08-04T00:35:37","2025-08-04T00:35:37","4","NULL","NULL","2025-08-04T00:35:37","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","1","NULL","NULL","2025-08-04T00:35:37","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","Kghm/yjq5YfKcXqqu8JAcWTD+CQgYtIMt1zpSwL+o3k=","37","2025-08-04T00:35:37","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","1.0000","1","2025-08-04T00:35:37","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3"
"8e9289c4-285d-4ba7-a1a3-151012f8db90","34d1571f-635b-4e51-a3d3-7d46f03c6357","CmqtIt+IKufN5OUnovbNaHdEhF464yqFm4ksEktF6dw=","24","0qBaEeomiq9xoi/dSmcHb0KKQNTcE/5LxCsWS3yDVYw=","19","True","2025-07-31T02:32:37","2025-08-04T16:38:41","1","AYqDrLsG89rezOgYLYn07TNoN3cBYXZj+35jtqk4YT4=","20","2025-07-31T02:32:37","42baad10-bd2e-4672-9944-9812783622a9","2b73508a-ef15-4347-bf13-715a6dd8cca1","1","AYqDrLsG89rezOgYLYn07TNoN3cBYXZj+35jtqk4YT4=","20","2025-07-31T02:32:37","1f6f9643-2097-4adb-8778-953f8730d8e7","2b73508a-ef15-4347-bf13-715a6dd8cca1","VRPni3S/DNI8hz55ciKIjN4k043NI2fS5K8+0i6oIWc=","40","2025-07-31T02:32:37","d8a8138c-9225-4200-9696-1d5a7b0cf429","2b73508a-ef15-4347-bf13-715a6dd8cca1","10000.0000","1","2025-08-04T16:38:41","57d25e48-f27e-46b1-8339-ff480b03a519","2b73508a-ef15-4347-bf13-715a6dd8cca1"
"45ae3798-5f75-4fe3-920d-6c5e9eba456a","9f4daadb-03e1-4b22-8401-7e1999eef878","v7A0mJ1NJsdunMrq0xg1gUPza2hzQAE0QPw6EDYzwqA=","11","aUYaZGkiVPsKel6DtXG7VAQ36akuOPaOUXa+zzK62a8=","35","False","2024-02-20T16:43:20","2025-08-04T23:24:04","6","NULL","NULL","2024-02-20T16:43:48","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","3","NULL","NULL","2025-08-04T23:24:04","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"5f07d599-5a19-4d62-a27d-ef10f2e0cf75","fa4b72d1-2980-46e1-a372-b9c80b0586d6","CmqtIt+IKufN5OUnovbNaHdEhF464yqFm4ksEktF6dw=","24","cRLikR8O6XzCT7+K6xKDq7n7/1O/11BNgz8a7Pu0GkQ=","50","False","2024-04-04T20:45:42","2025-08-04T16:40:23","1","AYqDrLsG89rezOgYLYn07TNoN3cBYXZj+35jtqk4YT4=","20","2025-08-04T16:40:23","ebf108d0-87c5-4686-8a8b-06b68bebe140","ad26329b-39a4-46f3-8cae-32973793cca0","1","AYqDrLsG89rezOgYLYn07TNoN3cBYXZj+35jtqk4YT4=","20","2025-04-03T20:46:36","893215f0-8bee-43b2-9015-053a5c8f16bf","ad26329b-39a4-46f3-8cae-32973793cca0","VRPni3S/DNI8hz55ciKIjN4k043NI2fS5K8+0i6oIWc=","40","2024-04-04T20:45:42","b2b9c453-40ef-424c-a6e0-d35d91acb76f","ad26329b-39a4-46f3-8cae-32973793cca0","10000.0000","1","2025-08-04T16:40:21","248b3c4d-c3d8-4c5c-80c8-31dbce068223","ad26329b-39a4-46f3-8cae-32973793cca0"
"21378700-307f-4097-aee7-8347e070b860","0e70bfd4-6f56-407c-a0ea-bafbd1ceacab","1ZuzzrUYaXsO4zKfMWowB014+Qbc0iPBmzh6FzOf4C4=","50","NULL","NULL","True","2025-08-04T21:52:34","2025-08-04T21:52:34","6","NULL","NULL","2025-08-04T21:52:34","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","2","NULL","NULL","2025-08-04T21:52:34","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","Kghm/yjq5YfKcXqqu8JAcWTD+CQgYtIMt1zpSwL+o3k=","37","2025-08-04T21:52:34","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3","1.0000","1","2025-08-04T21:52:34","NULL","d7037c79-621f-40f1-b33d-b1b88ee8cbd3"
"ddedb3d4-6611-4636-9837-bbfb592cace1","48f1c254-720b-4b55-949f-be9e7ebebe68","oPub1bS+jQTA0rHPbRe7r0gHQOZ1z+xdtC2ME2Xqy4U=","45","NULL","NULL","True","2025-07-29T21:55:18","2025-08-04T22:51:59","1","NULL","NULL","2025-08-04T22:49:21","NULL","f9fb7609-b094-484f-a809-17d2de42944f","2","NULL","NULL","2025-08-04T22:49:21","NULL","f9fb7609-b094-484f-a809-17d2de42944f","SG/KTCbLxttq7P8pp+30ml5cKikXKwWKNxXgsj8HT7w=","24","2025-07-29T21:55:18","NULL","f9fb7609-b094-484f-a809-17d2de42944f","10.0000","1","2025-08-04T00:23:16","NULL","f9fb7609-b094-484f-a809-17d2de42944f"
